id,score_date,customer_age_sales_interaction,utilization_ratio,combined_plus,discount_category,seat_utilisation_result,target,category_sale_Negative,category_sale_Neutral,category_sale_Positive,subscription_renewal
JMAN_17630843,2023-03-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2436473,2023-01-20,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_15044959,2023-01-27,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2480133,2023-03-17,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2449317,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_2440364,2023-01-20,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_14726436,2023-03-24,2,1.0,2.0,1,0,1,0,0,1,13
JMAN_2328487,2023-03-31,0,1.0,0.0,1,1,1,1,0,0,13
JMAN_2372168,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9393166,2023-03-03,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9019294,2023-01-20,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_10936108,2023-01-13,6,1.0,2.0,1,0,1,0,0,1,13
JMAN_2478377,2023-02-10,0,1.5,,1,0,1,1,0,0,13
JMAN_9014349,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9056802,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_10690366,2023-01-13,8,1.0,3.0,1,0,0,0,0,1,9
JMAN_2438486,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9075122,2023-01-13,0,1.0,0.0,1,0,0,1,0,0,9
JMAN_2467751,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_16222667,2023-03-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2468403,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9042513,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9026515,2023-01-13,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9036732,2023-01-13,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_9015281,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9031987,2023-02-24,15,1.0,3.0,1,0,1,0,0,1,13
JMAN_9038279,2023-01-20,14,1.0396039603960396,3.0,1,0,0,0,0,1,10
JMAN_9043466,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_18410822,2023-03-03,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9000609,2023-02-24,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_2476809,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_14567352,2023-01-20,3,1.0,2.0,1,0,1,0,0,1,13
JMAN_2458306,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9086153,2023-02-24,15,1.0,3.0,1,0,1,0,0,1,13
JMAN_2429595,2023-03-03,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_14624810,2023-01-20,0,1.0,1.0,1,0,0,0,1,0,6
JMAN_9001490,2023-01-13,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_12537206,2023-03-03,4,1.0,2.0,1,0,1,0,0,1,13
JMAN_2475298,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2473570,2023-01-27,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_18411667,2023-03-17,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_10429945,2023-03-17,6,1.0434782608695652,2.0,1,1,1,0,0,1,13
JMAN_10907430,2023-03-31,7,1.0,2.0,1,0,1,0,0,1,13
JMAN_9069156,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2481392,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_10188921,2023-03-10,0,1.0,,1,0,0,1,0,0,10
JMAN_18391376,2023-03-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2479696,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2479696,2023-02-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2468367,2023-01-20,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_16875693,2023-02-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9014500,2023-02-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2482561,2023-01-27,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_11015261,2023-03-24,5,1.0,2.0,1,0,1,0,0,1,13
JMAN_2480410,2023-01-20,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_2455113,2023-02-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_18409549,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_18410409,2023-02-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2444478,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_10601574,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_18409537,2023-01-13,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9020594,2023-03-31,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_10469147,2023-01-13,9,1.0,2.0,1,1,1,0,0,1,13
JMAN_2462242,2023-03-03,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_10469147,2023-02-24,9,1.0,2.0,1,0,1,0,0,1,13
JMAN_2473215,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2471019,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2476152,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2420550,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2459803,2023-02-24,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_9258120,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_10933641,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9019244,2023-02-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2461321,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9018662,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_2473180,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2481518,2023-01-27,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2437417,2023-02-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_15044959,2023-03-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9079368,2023-02-17,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_2446468,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9008538,2023-01-27,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9270194,2023-01-13,14,1.0,2.0,1,0,1,0,0,1,13
JMAN_9002990,2023-03-03,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2455113,2023-03-31,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_18410822,2023-01-20,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2462242,2023-03-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9019035,2023-02-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2314120,2023-03-24,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_15081132,2023-03-17,1,1.2,2.0,1,0,1,0,0,1,13
JMAN_2478556,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_18057083,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2473254,2023-03-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9702646,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9164427,2023-03-10,0,1.0,,1,1,1,1,0,0,13
JMAN_9034647,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9001490,2023-03-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9948637,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2481177,2023-03-31,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_9002599,2023-01-27,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9965861,2023-02-24,10,1.0,3.0,1,0,1,0,0,1,13
JMAN_9965861,2023-01-20,10,1.0,3.0,1,0,1,0,0,1,13
JMAN_9001350,2023-03-10,0,1.0,,1,1,1,1,0,0,13
JMAN_2481776,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9931074,2023-03-03,11,0.8,2.0,1,1,0,0,0,1,11
JMAN_9034498,2023-01-27,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9398554,2023-03-03,13,0.7647058823529411,2.0,1,0,1,0,0,1,13
JMAN_9003121,2023-03-17,17,1.0,3.0,1,1,1,0,0,1,13
JMAN_18410387,2023-02-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_18278560,2023-02-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2448001,2023-01-27,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9603377,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9014680,2023-03-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9182542,2023-01-20,15,1.0,2.0,1,0,1,0,0,1,13
JMAN_9003564,2023-01-13,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_11678347,2023-03-03,5,1.0,2.0,1,0,1,0,0,1,13
JMAN_2446236,2023-03-10,0,1.1111111111111112,,1,0,1,1,0,0,13
JMAN_14519900,2023-02-17,2,1.0,2.0,1,0,1,0,0,1,13
JMAN_9040231,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9544449,2023-02-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9032443,2023-01-20,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9028556,2023-01-20,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9039751,2023-03-03,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_15044959,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9038285,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_10059360,2023-03-24,10,1.0,3.0,1,0,1,0,0,1,13
JMAN_9328421,2023-01-13,14,1.0,2.0,1,0,1,0,0,1,13
JMAN_9010238,2023-01-27,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2469088,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_18278560,2023-01-13,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_18410389,2023-02-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2478470,2023-01-13,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2482735,2023-03-31,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_10469147,2023-03-17,9,1.0,2.0,1,0,1,0,0,1,13
JMAN_9603377,2023-02-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2459803,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2454663,2023-03-24,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9272385,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2293551,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2472306,2023-03-17,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9018662,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9076870,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9027462,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2466310,2023-02-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9089265,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_14459683,2023-02-24,2,1.0,2.0,1,0,1,0,0,1,13
JMAN_14850175,2023-02-10,0,1.0,,1,0,0,1,0,0,11
JMAN_14456696,2023-01-27,8,1.0,2.0,1,0,1,0,0,1,13
JMAN_9319018,2023-01-20,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9811811,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_2462569,2023-02-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2463468,2023-01-13,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2477395,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_18409532,2023-02-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9029087,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_13241134,2023-01-20,2,1.0,3.0,1,0,1,0,0,1,13
JMAN_2447191,2023-03-31,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_18390619,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2474522,2023-03-03,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2478556,2023-02-24,13,1.0,2.0,1,0,1,0,0,1,13
JMAN_9014366,2023-01-27,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_2478834,2023-01-27,0,1.0,1.0,1,1,1,0,1,0,13
JMAN_18311051,2023-03-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9033523,2023-03-31,13,1.0,3.0,1,0,1,0,0,1,13
JMAN_9008035,2023-01-13,13,1.0,2.0,1,0,0,0,0,1,12
JMAN_2379983,2023-03-03,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9023646,2023-02-17,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_11618371,2023-01-13,4,1.6666666666666667,2.0,1,0,1,0,0,1,13
JMAN_18351475,2023-01-13,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2437417,2023-03-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_18410813,2023-03-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2481280,2023-03-31,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9001350,2023-03-31,17,1.0,3.0,1,1,1,0,0,1,13
JMAN_10159761,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9441150,2023-02-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_10159761,2023-03-03,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2453833,2023-01-13,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2429874,2023-03-31,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2468403,2023-02-24,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2458057,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2443914,2023-03-03,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9028070,2023-02-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2440364,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9034498,2023-03-17,17,1.0,2.0,1,1,1,0,0,1,13
JMAN_18362423,2023-03-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2468985,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9393166,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2448001,2023-03-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2479794,2023-01-13,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_2469141,2023-01-13,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2454576,2023-03-31,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2418297,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2453360,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9074060,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2481177,2023-01-13,16,1.0,3.0,1,0,1,0,0,1,13
JMAN_2469850,2023-03-17,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_12472512,2023-03-17,3,1.0,2.0,1,0,1,0,0,1,13
JMAN_2475499,2023-02-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2453288,2023-03-31,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2481392,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9004146,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2467430,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_16875693,2023-03-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2441495,2023-01-20,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2375196,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9028070,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2457731,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9059722,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_18005774,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2451111,2023-01-06,0,1.0,,1,0,0,1,0,0,2
JMAN_9839820,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2483165,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9020327,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9744797,2023-01-20,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2461511,2023-02-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_10933641,2023-03-24,7,1.0,2.0,1,0,1,0,0,1,13
JMAN_10933641,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2473775,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_18411232,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2452473,2023-03-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9007825,2023-03-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2481325,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9079368,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9322658,2023-03-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_16222667,2023-02-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2441174,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9037279,2023-03-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_18409554,2023-02-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_18139241,2023-03-03,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_9410413,2023-03-31,14,1.0,3.0,1,0,1,0,0,1,13
JMAN_9659718,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_2475019,2023-03-03,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9026637,2023-01-06,0,1.0,,1,0,0,1,0,0,6
JMAN_2454576,2023-01-13,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_2447279,2023-01-20,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2476017,2023-02-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_10835428,2023-03-31,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2451905,2023-02-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2445535,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_10907430,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9084558,2023-03-17,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_9028556,2023-03-31,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9814943,2023-01-20,10,1.0,3.0,1,0,1,0,0,1,13
JMAN_18410798,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_11055836,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9086113,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2338685,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_2481776,2023-01-27,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2375196,2023-01-20,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2474276,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_11126390,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_17740171,2023-03-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9004984,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9023355,2023-01-13,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9049395,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9049395,2023-01-13,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_9471486,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9471486,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2456801,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2453360,2023-01-13,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2461511,2023-03-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_10936108,2023-01-27,7,1.0,2.0,1,0,1,0,0,1,13
JMAN_9006637,2023-03-03,16,1.0,3.0,1,0,1,0,0,1,13
JMAN_2469170,2023-01-20,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_2464578,2023-02-17,13,1.0,2.0,1,0,1,0,0,1,13
JMAN_2476482,2023-01-27,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2473180,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9182744,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_2466310,2023-03-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2445669,2023-02-10,0,1.1428571428571428,,1,0,1,1,0,0,13
JMAN_2467430,2023-03-24,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2412040,2023-01-20,17,1.0,2.0,1,0,0,0,0,1,5
JMAN_9150028,2023-02-24,15,1.0,2.0,1,0,0,0,0,1,9
JMAN_2470525,2023-01-20,12,1.0,2.0,1,0,1,0,0,1,13
JMAN_2452632,2023-01-27,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2431752,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2374639,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_2450544,2023-03-03,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9037279,2023-01-20,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_18411651,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2430783,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9659718,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2459803,2023-03-31,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_10670367,2023-02-24,8,1.5,3.0,1,0,1,0,0,1,13
JMAN_12444009,2023-03-24,4,1.0,2.0,1,0,1,0,0,1,13
JMAN_18409955,2023-01-27,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9031054,2023-01-13,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_9074060,2023-02-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9052224,2023-01-20,16,1.0,3.0,1,1,0,0,0,1,12
JMAN_2472417,2023-01-13,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_2475069,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9377382,2023-02-17,14,1.0,2.0,1,0,1,0,0,1,13
JMAN_9017780,2023-03-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_10907430,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9022517,2023-01-13,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2476482,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2479696,2023-03-03,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_18410839,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2481776,2023-01-13,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2481522,2023-01-20,17,1.0625,3.0,1,0,1,0,0,1,13
JMAN_9811811,2023-03-03,10,1.0,2.0,1,0,1,0,0,1,13
JMAN_2479496,2023-02-24,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2429874,2023-01-20,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2420440,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9036481,2023-03-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_14331200,2023-01-27,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_18278560,2023-03-03,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9018059,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2476809,2023-01-20,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_2473315,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2458137,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9208195,2023-03-03,15,1.1666666666666667,3.0,1,0,1,0,0,1,13
JMAN_9160150,2023-01-13,15,1.0,2.0,1,0,0,0,0,1,12
JMAN_2454576,2023-01-27,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_10683389,2023-03-03,8,1.0,2.0,1,0,1,0,0,1,13
JMAN_10048042,2023-03-24,10,0.5555555555555556,3.0,0,1,1,0,0,1,13
JMAN_9028450,2023-03-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2433986,2023-01-13,16,0.6666666666666666,3.0,1,1,1,0,0,1,13
JMAN_12537206,2023-03-10,0,1.0,,1,1,1,1,0,0,13
JMAN_2319823,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9023808,2023-03-31,0,1.0909090909090908,0.0,1,0,1,1,0,0,13
JMAN_2465892,2023-02-24,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_9623963,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2457694,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2475275,2023-01-13,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2465581,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9319018,2023-03-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2459391,2023-03-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9008188,2023-03-31,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_2480393,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9023120,2023-03-03,12,1.0,2.0,1,0,1,0,0,1,13
JMAN_2468831,2023-03-17,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_2474547,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2453223,2023-01-20,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9017463,2023-02-24,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9021157,2023-03-24,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_2473058,2023-03-31,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2452274,2023-03-31,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2448722,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9022819,2023-03-24,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9015478,2023-01-13,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2483334,2023-03-24,17,1.1,2.0,1,0,1,0,0,1,13
JMAN_2474115,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_2462242,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_16373812,2023-03-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9208195,2023-02-24,15,1.1666666666666667,3.0,1,0,1,0,0,1,13
JMAN_18410391,2023-02-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9001870,2023-01-20,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9019558,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9032708,2023-03-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2458841,2023-01-27,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9058679,2023-01-13,16,1.0,3.0,0,0,1,0,0,1,13
JMAN_2472640,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2481177,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_2456399,2023-01-27,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9396302,2023-02-17,14,1.0,2.0,1,1,1,0,0,1,13
